id,timestamp,source_paper,doi,author,system,type,pearl,remarks,file_name,topic
66,2026-06-30 14:25:20,"Evidence-based, cost-effective management of lower gastrointestinal bleeding. An algorithm of the journal of trauma and acute care surgery emergency general surgery algorithms work group",10.1097/TA.0000000000005074,,Other,guideline,"In patients on DAPT, continue aspirin and temporarily hold the secondary antiplatelet agent (e.g., P2Y12 inhibitor).",,"evidence_based,_cost_effective_management_of_lower.1388.json","antiplatelets, anticoagulation"
67,2026-06-30 14:25:20,"Evidence-based, cost-effective management of lower gastrointestinal bleeding. An algorithm of the journal of trauma and acute care surgery emergency general surgery algorithms work group",10.1097/TA.0000000000005074,,Other,guideline,Reverse warfarin with 4-factor PCC; restart warfarin only 7 to 14 days post-hemostasis.,,"evidence_based,_cost_effective_management_of_lower.1388.json","anticoagulation, reversal"
68,2026-06-30 14:25:20,"Evidence-based, cost-effective management of lower gastrointestinal bleeding. An algorithm of the journal of trauma and acute care surgery emergency general surgery algorithms work group",10.1097/TA.0000000000005074,,Other,guideline,"For small bowel hemorrhage when upper endoscopy and colonoscopy are negative, video capsule endoscopy (VCE) is the diagnostic modality of choice and should be performed within 48 hours.",,"evidence_based,_cost_effective_management_of_lower.1388.json","small bowel hemorrhage, diagnostics"
69,2026-06-30 14:25:20,"Evidence-based, cost-effective management of lower gastrointestinal bleeding. An algorithm of the journal of trauma and acute care surgery emergency general surgery algorithms work group",10.1097/TA.0000000000005074,,Other,guideline,"In profound hemorrhagic shock requiring continuous active transfusion, bypass CTA in favor of immediate catheter-based visceral angiography to avoid delay.",,"evidence_based,_cost_effective_management_of_lower.1388.json","diagnostics, hemodynamic stability"
70,2026-06-30 14:25:20,"Evidence-based, cost-effective management of lower gastrointestinal bleeding. An algorithm of the journal of trauma and acute care surgery emergency general surgery algorithms work group",10.1097/TA.0000000000005074,,Other,guideline,Visceral angiography following positive CTA should be performed within 1 hour (needle-stick time < 1 hour) due to its time-sensitive nature.,,"evidence_based,_cost_effective_management_of_lower.1388.json","angiography, timing"
71,2026-06-30 14:27:26,Timing of veno-arterial extracorporeal membrane oxygenation in cardiogenic shock: A systematic review and meta-analysis,10.1016/j.jointm.2026.01.005,Xiang-kun Yuan et al.,Other,Meta-analysis,"Early VA-ECMO initiation is associated with a 26% reduction in short-term mortality (OR=0.74, 95% CI 0.58-0.96, P=0.02) compared to delayed initiation.",,1-s2.0-S2667100X26000320-main.json,"VA-ECMO, cardiogenic shock, outcomes"
72,2026-06-30 14:27:26,Timing of veno-arterial extracorporeal membrane oxygenation in cardiogenic shock: A systematic review and meta-analysis,10.1016/j.jointm.2026.01.005,Xiang-kun Yuan et al.,Other,Meta-analysis,"Pre-revascularization VA-ECMO initiation showed a strong mortality benefit (OR=0.40, 95% CI 0.23-0.68, P<0.01).",,1-s2.0-S2667100X26000320-main.json,"VA-ECMO, cardiogenic shock, timing"
73,2026-06-30 14:27:26,Timing of veno-arterial extracorporeal membrane oxygenation in cardiogenic shock: A systematic review and meta-analysis,10.1016/j.jointm.2026.01.005,Xiang-kun Yuan et al.,Other,Meta-analysis,"Early VA-ECMO does not significantly increase the risk of neurological (OR=0.67), bleeding (OR=0.83), or ischemic complications.",,1-s2.0-S2667100X26000320-main.json,"VA-ECMO, complications, safety"
74,2026-06-30 14:27:26,Timing of veno-arterial extracorporeal membrane oxygenation in cardiogenic shock: A systematic review and meta-analysis,10.1016/j.jointm.2026.01.005,Xiang-kun Yuan et al.,Other,Meta-analysis,"Long-term mortality benefit from early VA-ECMO was not observed (OR=0.63, 95% CI 0.39-1.02, P=0.06).",,1-s2.0-S2667100X26000320-main.json,"VA-ECMO, cardiogenic shock, outcomes"
75,2026-06-30 14:27:26,Timing of veno-arterial extracorporeal membrane oxygenation in cardiogenic shock: A systematic review and meta-analysis,10.1016/j.jointm.2026.01.005,Xiang-kun Yuan et al.,Other,Meta-analysis,The benefit of early VA-ECMO may be attenuated in patients with SCAI shock stage E (actual or impending circulatory collapse); optimal timing may be better guided by shock severity stages B-D.,,1-s2.0-S2667100X26000320-main.json,"SCAI, shock classification, VA-ECMO"
76,2026-06-30 14:27:26,Timing of veno-arterial extracorporeal membrane oxygenation in cardiogenic shock: A systematic review and meta-analysis,10.1016/j.jointm.2026.01.005,Xiang-kun Yuan et al.,Other,Meta-analysis,Future research should focus on identifying optimal candidates using the SCAI shock classification rather than relying solely on time-based definitions for VA-ECMO initiation.,,1-s2.0-S2667100X26000320-main.json,"VA-ECMO, cardiogenic shock, guidelines"
77,2026-06-30 14:27:26,Timing of veno-arterial extracorporeal membrane oxygenation in cardiogenic shock: A systematic review and meta-analysis,10.1016/j.jointm.2026.01.005,Xiang-kun Yuan et al.,Other,Meta-analysis,"The ECMO-CS randomized trial found no benefit from immediate routine VA-ECMO, suggesting a need to identify specific patients who benefit from early intervention versus a judicious rescue strategy.",,1-s2.0-S2667100X26000320-main.json,"VA-ECMO, clinical trials, management"
78,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"For septic shock, the initial goal is to achieve a Mean Arterial Pressure (MAP) of 65 mmHg. If this is not achieved with initial fluid resuscitation and vasopressors, consider adding a second agent.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, hemodynamic management, vasopressors"
79,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,Norepinephrine should be the first-line vasopressor for septic shock due to its balanced profile and efficacy in maintaining adequate perfusion pressure.,,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, vasopressors, resuscitation"
80,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"If initial norepinephrine infusion fails to maintain MAP ≥ 65 mmHg, adding vasopressin (0.03 units/min) is recommended before escalating to epinephrine or dopamine.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, vasopressors, hemodynamic management"
81,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,Epinephrine should be reserved for refractory shock states when the combination of norepinephrine and vasopressin fails to maintain adequate MAP.,,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, vasopressors, refractory shock"
82,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"The use of high-dose steroids (e.g., methylprednisolone) in septic shock is generally discouraged unless there is a clear indication like adrenal insufficiency or severe coagulopathy.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, corticosteroids, management guidelines"
83,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"Early initiation of continuous renal replacement therapy (CRRT) should be reserved for patients with refractory hypoperfusion and acute kidney injury (AKI) despite maximal medical management, rather than routine use in all septic shock patients.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, AKI, renal replacement therapy"
84,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"In mechanical ventilation, the initial goal is to maintain a PEEP of 5-8 cmH2O while optimizing oxygenation and minimizing barotrauma. Titrate PEEP based on oxygen saturation and end-tidal CO2.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"ventilation, ARDS, respiratory management"
85,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,Permissive hypercapnia (allowing PaCO2 > 45 mmHg) is acceptable in the early stages of severe hemorrhagic shock to maintain cerebral perfusion pressure until definitive surgical control is achieved.,,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"shock, ventilation, neurocritical care"
86,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"For patients with suspected intracranial hemorrhage or acute neurological deterioration, maintaining normotension (MAP goal < 100 mmHg) and avoiding excessive sedation is critical to prevent secondary injury.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"neurology, cerebral perfusion, hemodynamic management"
87,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,The use of prophylactic antibiotics in critically ill patients without clear infection sources has been shown to be ineffective and may contribute to antimicrobial resistance; antibiotic administration should be guided by suspicion or culture results.,,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"antibiotics, infection prevention, stewardship"
88,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"In the setting of suspected septic shock refractory to initial vasopressors, a lactate clearance rate (decrease in serum lactate over time) is a more reliable prognostic marker than absolute lactate levels alone.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, biomarkers, prognosis"
89,2026-06-30 14:32:33,AEG-AESPANC-OPGE-SIED-SPG Ibero-Latin American Guidelines on Acute Pancreatitis (iLATAM-AP),https://doi.org/10.1002/ueg2.70190,,Other,guideline,"When managing severe sepsis, prompt administration of broad-spectrum antibiotics within the first hour of recognition remains a critical intervention to reduce mortality.",,UEG Journal - 2026 - Cárdenas‐Jaén - AEG‐AESPANC‐OPGE‐SIED‐SPG Ibero‐Latin American Guidelines on Acute Pancreatitis .json,"sepsis, antibiotics, timing of care"
90,2026-06-30 14:33:57,Heparinised saline versus normal saline flushing in maintaining arterial catheter patency in intensive care patients: A systematic review and meta-analysis of randomised controlled trials,10.1016/j.aucc.2026.101571,"Guglielmo Imbriaco, RN, MSN, Lorenzo Gamberini, MD, et al.",Other,review,"For standard adult ICU patients, normal saline (NS) is preferred over heparinised saline (HS) for continuous arterial line flushing.",,PIIS103673142600041X.json,"hemodynamics, catheter care"
91,2026-06-30 14:33:57,Heparinised saline versus normal saline flushing in maintaining arterial catheter patency in intensive care patients: A systematic review and meta-analysis of randomised controlled trials,10.1016/j.aucc.2026.101571,"Guglielmo Imbriaco, RN, MSN, Lorenzo Gamberini, MD, et al.",Other,review,The historical benefit of HS in preventing arterial catheter occlusion has significantly diminished in modern practice due to advances like ultrasound guidance and closed-circuit systems.,,PIIS103673142600041X.json,"catheter care, evidence update"
92,2026-06-30 14:33:57,Heparinised saline versus normal saline flushing in maintaining arterial catheter patency in intensive care patients: A systematic review and meta-analysis of randomised controlled trials,10.1016/j.aucc.2026.101571,"Guglielmo Imbriaco, RN, MSN, Lorenzo Gamberini, MD, et al.",Other,review,Avoiding heparin eliminates the risk of Heparin-Induced Thrombocytopenia (HIT) and unnecessary systemic anticoagulation exposure.,,PIIS103673142600041X.json,"anticoagulation, safety"
93,2026-06-30 14:33:57,Heparinised saline versus normal saline flushing in maintaining arterial catheter patency in intensive care patients: A systematic review and meta-analysis of randomised controlled trials,10.1016/j.aucc.2026.101571,"Guglielmo Imbriaco, RN, MSN, Lorenzo Gamberini, MD, et al.",Other,review,"Focus on procedural optimization (e.g., ultrasound guidance, optimal catheter-to-vessel ratio, closed-circuit systems, securement) is the primary strategy for maintaining arterial line patency, rather than relying on flush solution additives.",,PIIS103673142600041X.json,"catheter care, best practice"
